timestamp,mode,rows,cols,steps,seed,run_index,is_warmup,threads,procs,kernel,gpu,time_s,time_per_step_ms,alive_end
"2026-03-16T16:01:55","openmp","1024","1024","500","42","3","0","16","0","","","0.549742","1.09948","55741"
"2026-03-16T16:01:58","mpi","1024","1024","500","42","3","0","0","1","","","2.78676","5.57353","55741"
"2026-03-16T16:01:59","mpi","1024","1024","500","42","3","0","0","2","","","1.397","2.794","55741"
"2026-03-16T16:02:00","mpi","1024","1024","500","42","3","0","0","4","","","0.808308","1.61662","55741"
"2026-03-16T16:02:01","mpi","1024","1024","500","42","3","0","0","8","","","0.535157","1.07031","55741"
"2026-03-16T16:02:02","mixed","1024","1024","500","42","3","0","4","2","","","0.843514","1.68703","55741"
"2026-03-16T16:02:03","mixed","1024","1024","500","42","3","0","4","4","","","0.738524","1.47705","55741"
"2026-03-16T16:02:03","cuda_basic","1024","1024","500","42","3","0","0","0","basic","NVIDIA GeForce RTX 4070","0.0095484","0.0190968","55741"
"2026-03-16T16:02:03","cuda_shared","1024","1024","500","42","3","0","0","0","shared","NVIDIA GeForce RTX 4070","0.0132406","0.0264812","55741"
"2026-03-16T16:02:05","sequential","1024","1024","500","42","4","0","0","0","","","2.05931","4.11862","55741"
"2026-03-16T16:02:09","openmp","1024","1024","500","42","4","0","1","0","","","3.90821","7.81642","55741"
"2026-03-16T16:02:11","openmp","1024","1024","500","42","4","0","2","0","","","1.96713","3.93425","55741"
"2026-03-16T16:02:12","openmp","1024","1024","500","42","4","0","4","0","","","1.04032","2.08064","55741"
"2026-03-16T16:02:13","openmp","1024","1024","500","42","4","0","8","0","","","0.696253","1.39251","55741"
"2026-03-16T16:02:13","openmp","1024","1024","500","42","4","0","16","0","","","0.540719","1.08144","55741"
"2026-03-16T16:02:16","mpi","1024","1024","500","42","4","0","0","1","","","2.78121","5.56242","55741"
"2026-03-16T16:02:18","mpi","1024","1024","500","42","4","0","0","2","","","1.40412","2.80824","55741"
"2026-03-16T16:02:18","mpi","1024","1024","500","42","4","0","0","4","","","0.750006","1.50001","55741"
"2026-03-16T16:02:19","mpi","1024","1024","500","42","4","0","0","8","","","0.534992","1.06998","55741"
"2026-03-16T16:02:20","mixed","1024","1024","500","42","4","0","4","2","","","0.977899","1.9558","55741"
"2026-03-16T16:02:21","mixed","1024","1024","500","42","4","0","4","4","","","0.743756","1.48751","55741"
"2026-03-16T16:02:21","cuda_basic","1024","1024","500","42","4","0","0","0","basic","NVIDIA GeForce RTX 4070","0.0087026","0.0174052","55741"
"2026-03-16T16:02:21","cuda_shared","1024","1024","500","42","4","0","0","0","shared","NVIDIA GeForce RTX 4070","0.0135752","0.0271504","55741"
"2026-03-16T16:02:23","sequential","1024","1024","500","123","1","1","0","0","","","2.06932","4.13865","56248"
"2026-03-16T16:02:27","openmp","1024","1024","500","123","1","1","1","0","","","3.90873","7.81746","56248"
"2026-03-16T16:02:29","openmp","1024","1024","500","123","1","1","2","0","","","1.97246","3.94491","56248"
"2026-03-16T16:02:30","openmp","1024","1024","500","123","1","1","4","0","","","1.05638","2.11276","56248"
"2026-03-16T16:02:31","openmp","1024","1024","500","123","1","1","8","0","","","0.65476","1.30952","56248"
"2026-03-16T16:02:31","openmp","1024","1024","500","123","1","1","16","0","","","0.537784","1.07557","56248"
"2026-03-16T16:02:34","mpi","1024","1024","500","123","1","1","0","1","","","2.84087","5.68174","56248"
"2026-03-16T16:02:36","mpi","1024","1024","500","123","1","1","0","2","","","1.4041","2.80819","56248"
"2026-03-16T16:02:37","mpi","1024","1024","500","123","1","1","0","4","","","0.821103","1.64221","56248"
"2026-03-16T16:02:37","mpi","1024","1024","500","123","1","1","0","8","","","0.468882","0.937764","56248"
"2026-03-16T16:02:38","mixed","1024","1024","500","123","1","1","4","2","","","0.905776","1.81155","56248"
"2026-03-16T16:02:39","mixed","1024","1024","500","123","1","1","4","4","","","0.731753","1.46351","56248"
"2026-03-16T16:02:39","cuda_basic","1024","1024","500","123","1","1","0","0","basic","NVIDIA GeForce RTX 4070","0.0088505","0.017701","56248"
"2026-03-16T16:02:39","cuda_shared","1024","1024","500","123","1","1","0","0","shared","NVIDIA GeForce RTX 4070","0.013766","0.027532","56248"
"2026-03-16T16:02:41","sequential","1024","1024","500","123","2","0","0","0","","","2.06836","4.13671","56248"
"2026-03-16T16:02:45","openmp","1024","1024","500","123","2","0","1","0","","","3.91154","7.82308","56248"
"2026-03-16T16:02:47","openmp","1024","1024","500","123","2","0","2","0","","","1.96934","3.93868","56248"
"2026-03-16T16:02:48","openmp","1024","1024","500","123","2","0","4","0","","","1.04378","2.08757","56248"
"2026-03-16T16:02:49","openmp","1024","1024","500","123","2","0","8","0","","","0.666393","1.33279","56248"
"2026-03-16T16:02:50","openmp","1024","1024","500","123","2","0","16","0","","","0.535722","1.07144","56248"
"2026-03-16T16:02:53","mpi","1024","1024","500","123","2","0","0","1","","","2.78513","5.57027","56248"
"2026-03-16T16:02:54","mpi","1024","1024","500","123","2","0","0","2","","","1.40107","2.80213","56248"
"2026-03-16T16:02:55","mpi","1024","1024","500","123","2","0","0","4","","","0.764127","1.52825","56248"
